block_number,tx_hash,reserve,user,on_behalf_of,amount_usdc,referral_code
77056786,0x0000000000133ab18aa8d115dc6384094c9a3f49bc6ec8cd13b979a63c52a487,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,97213.63,0
77056787,0x000000000002ca7a5be6bfadbdc6c24a41747d5957095eb081fa1f4d91c31362,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,283984.64,0
77056788,0x00000000000fbfb632881c40b26bc0ec9145cb9eb95b5b19387db08fadfbcfdf,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1109820.67,0
77056789,0x00000000000304c1ff1fd6773a44bfa01066de0da8e6959a04969dad2880bd1d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,48528.88,0
77056790,0x000000000017a3094b88d33002572cf6c11151a8e6b59f3d1b61e1a47eabcb30,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,8130.9,0
77056791,0x000000000010bc6861fb5fde73871a6ad97e1d4ff40e09e23ce94ca0ba7c3821,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,7888.0,0
77056792,0x00000000001605be941cf2ff5a49369c209e0d150370eb3d0f8a2649131f26cb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,232433.56,0
77056793,0x0000000000158a92c25c4701c48980584de16329a503959c345fe0367000d563,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,82262.67,0
77056794,0x0000000000169842a7809016a516fc05d1caefb7f0831257180f9eed341528f1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,96768.22,0
77056795,0x000000000012e907a80c29cb42a5c8e01ae7fadf67631542c420a4f7b826dff4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,4827.95,0
77056796,0x00000000001263fc1cc97280a3bdb3d62ae0b5cb8a35528e4f23394e98bb14e7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,9996.74,0
77056797,0x000000000006824894b8105c3e73b19fa2207d7cad02dbb4db77b829bc556c02,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,68511.08,0
77056798,0x00000000000b3c327d443eafe9b59128e718ab4377e90aadadc9e1feef269412,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,432415.7,0
77056799,0x00000000000c16ccffb4c6123e9c8f37f54bfeb7cb229af745040cb34c72828c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,90332.0,0
77056800,0x00000000000d5d0b7c646bcd24ca24c41fdb0f8c37af22aa2012b2d6e9614c05,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,3546.53,0
77056801,0x0000000000077e7bcf45f4eb979f1f9366e346f1010c9951d4a4227e38b659ac,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,26377.16,0
77056802,0x000000000008adc0f21395701d1f7d7879653477785b2ac4d7e957c3fb3efcf6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,3852.02,0
77056803,0x000000000005f1d25bb7ad9ae47c1e0ba4f8b19ebce7d4268f73f6e566fd10f7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,44290.96,0
77056804,0x00000000001177cee8674437a1de6ff75a73775556a6b2829fb3733b400defb3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,81707.97,0
77056805,0x0000000000033b746fdaebff4ee1d758329c25326f1cf9b6f5fa397b43ff766b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1944769.8,0
77056806,0x00000000000d5de537f9eedd9961819528efba53f35957d953a63ccc74f98b82,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1036.79,0
77056807,0x00000000000efea7020b107b80afe32ce71720f97e9e2ecaaa5ee50b23b4f48c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,6976.03,0
77056808,0x000000000005f4d632ede6ff262827ced157345aa99975fb83bba04bb4c91c2a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,44119.34,0
77056809,0x0000000000077321e8d9314e18b6b434b2eeb50090fee150abc8fd9f1f044da8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,44337.39,0
77056810,0x000000000015c4f3e632fb0f14c3f7b24e1a96d14babd5080ac8e940f8fdb624,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,21042.59,0
77056811,0x0000000000168f5b006f1443dcccf8fbf272d9ac1ae562a846549baa74a6c5cc,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,3560.22,0
77056812,0x0000000000168ac7e499e1082bac5e8635bb508f7784cf5610bacd86b7323fe0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,6362.07,0
77056813,0x000000000010b01dfdc03674c8ac0fb3c9117c16c49aaf86933ce5a8155bfde0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,50372.17,0
77056814,0x0000000000174d2954ef573a2e1abaea01bf4a72180a192ab0563eb053e22d33,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,9888.69,0
77056815,0x000000000011836b6d0891a13d66f260f58fab8b330e9407755e6c6a051a800c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1201937.16,0
77056816,0x00000000000b439e88fa4b56834d7fd4145b8fb6b5a9e5d1e0da4b7765ff47b5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,71281.58,0
77056817,0x0000000000033efb286fa480fab3b3d2c732e7394e73c44ecf005c1b0ac490ac,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,1372.49,0
77056818,0x000000000017d839a7195861e40cd0d0677d07acc6b9c1d328a565674189557d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,4325.21,0
77056819,0x0000000000173ea66f3704855ad01ca9ba6d8642157b25308b619982faaa089f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,3453.32,0
77056820,0x000000000013439941e02b8751b13bfd2013b11ae51febd8403f55992513a499,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,99079.15,0
77056821,0x000000000016a42388461c9542532611ef66666e1eed739d4e8407b3d220ab44,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,4194.7,0
77056822,0x000000000014acce91cc3e9b8825cc80a324c82ea7bfc08815b70b1baae6751f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9726.65,0
77056823,0x00000000000de7db9dc410f9353ce8e1bd872e5833ce3bab5dd136fa62d28df1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,9353.52,0
77056824,0x000000000012ea63e742c8899da0b96735a009163009c2dc32791872549c04d6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,5524.53,0
77056825,0x000000000004109a826d1ece5af599fba5fefb454ee1bdb00c656b1fdb8bdc44,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,24708.0,0
77056826,0x00000000001297a6163c74726e305813f7098dd263df2f33c6806e5dac7fd4e3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,90353.84,0
77056827,0x000000000013dea4bfbc6a590ed7a395cf2dcf36e40865c314854cd798bb8f06,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,79914.18,0
77056828,0x00000000001338151a050d0ebdaf6d678159c4a47ebebec2c308b43cb2d8c3a3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,13093.38,0
77056829,0x0000000000061779148b389a9a72cef2fbd04efa32be33a2bd930e5edbb32760,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1340.58,0
77056830,0x0000000000151f8989c4c276faa94e47a7eeca7fe626fb7159ae5644cbb83389,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,4267.3,0
77056831,0x00000000001026d0fa305143c1615c3c48133a44a7804d5707c73880620b2ebc,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,6901.12,0
77056832,0x0000000000173c4dfd8261084885961719ad2c5789b618c093a88de7858ef9eb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,60816.38,0
77056833,0x000000000003f9768740fc0a7615fd63ca6a1b1333d30ae86e87d559ddbe502c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,25833.71,0
77056834,0x0000000000168969681bcf3648f00eb2fb0dfddc41253c12b63703435e40866e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,4497.62,0
77056835,0x000000000012e88a711cfd108b6e230fba53fa7609e93e0082ed36d736a1285e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,4509.05,0
77056836,0x000000000006d4310e9a024652adede6f3393000b969dc90c5c7822a11a1fe94,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,4684.46,0
77056837,0x00000000001171ee79ffb1e36644d6009f3f9d967a43105ff998fd0095439cbb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,2902.15,0
77056838,0x00000000000cf88dc5635632797f0d7f784bcebcabf4f8de9278d4990051a51f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,3742.2,0
77056839,0x00000000000e4440206de8b29932b2ba7dba9e70af2547016b8c6c539853558e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,2813.64,0
77056840,0x00000000001663bb2606700a696f9a8ef23b6bab33cb6155a12bfe87bc738341,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,6919.19,0
77056841,0x0000000000135f91bc33d2e8df08e4c0913a6769ef806828cea9fb5b204ef185,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,396088.46,0
77056842,0x00000000000ab54b28e2ae4654a081c7da387f0df7899d7f0c3b22bb3e945863,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,2430.35,0
77056843,0x000000000011e15af53f9744dc071d2a2ae5dbb789ad5421dc466d6b8e393063,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,380684.72,0
77056844,0x000000000005913a41f93690343f49c16e6fcbb37c99aede210553d13cc4c52f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,6532.18,0
77056845,0x0000000000113996dc740dc7467c5520fae00eb412fe439e36325c4a89bde8f8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,7756.36,0
77056846,0x00000000001244c8da0344439f119fe08f7f55c87da4f6a0fabef3827e455532,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1168.95,0
77056847,0x000000000008888e214280295ee20db1fbf0c65c5e17df612ad6ee3ccfeb4ca9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,7370.2,0
77056848,0x000000000010a8d777a816b1c604926883636efff084599aa2dd419041ecf226,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,3711.74,0
77056849,0x0000000000037bddfa052574a1888a367e8e0397ab6e81fdb2939f32325237b4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,8763.64,0
77056850,0x0000000000116ec8a490ae3fab2a3f6a3880642fb961881ad0efe77b54278990,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,9397.44,0
77056851,0x00000000000ac4fdabb4fc7e962be9c83541c6e1ea12d8355c8f36e827ce47ed,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1521135.99,0
77056852,0x000000000006e75fcaaed2770de63a9d20a313999f2303fe2f15b845b8aa5b10,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,931889.01,0
77056853,0x000000000006a2d7cc406eb053c39b6e9d13535ce7fb47b8a9e7d950524fa7f0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,83310.69,0
77056854,0x0000000000145b73dafc7e6501f4bfc63d6cf642a5bbfc608ef792cf06c9d0b2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,88752.34,0
77056855,0x000000000013104051df25a289e21777acb8ec1f369673b78e739c79bbb4f838,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,78366.3,0
77056856,0x00000000000eb427b30d4f7ff061d807876ee541bf72520fe0a70a2f209b0005,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,90504.74,0
77056857,0x000000000004fcb9393afac6cdcfd037a2faed18465b072b3d665bdbe3dc6336,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,7736.52,0
77056858,0x000000000008726221ce33766a9ebe987f0338d664b8304efe43211500d0e7e2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1839.34,0
77056859,0x000000000013ce7dbaccb1b838eb7c78e1058e4b628e3a15ecaa9ff116e16b31,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,38996.63,0
77056860,0x0000000000128303f3aac9a1bd6f6898e07370993891b02c862e2e749dcb4c3c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,8802.57,0
77056861,0x000000000009fa403d63d37fdf8b2b20b1256f2d5cd61d0a6efe45f919897411,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,2461.94,0
77056862,0x0000000000142e630b92d8630fb36f95f4525368168bfc79df53b22067a65cd3,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,7787.54,0
77056863,0x0000000000103a87aa8248d6271b7b5385e8b241c59090babf0b438b1d24509a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,2823.97,0
77056864,0x000000000015ce2977158116017eb37a7c3e021ddfb677d46350ebc54d1f063e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,9450.81,0
77056865,0x00000000001381cdc7df5d0b4b9a504eb8da31f354aaaaf7eafb312d19e31cc0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,46447.58,0
77056866,0x000000000006c6e213d399356dbad8dc6ef25363462e6ac96691ff297e848d61,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,67690.63,0
77056867,0x0000000000103c65a532d1a037df57681cdf335d197812a8e8f32b0cf698014e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,53048.55,0
77056868,0x0000000000133844cc67cd90f3a6569bfa96938099d83aef169f073300796254,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,1036.51,0
77056869,0x000000000010e709cfd2590997aa1bdd3acd25c3438c03bca6f874d6d2d53f63,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,7793.57,0
77056870,0x00000000000781ba7fe0a60fdf002cf0cb5364531b117e88a4590049927a4a09,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,882091.04,0
77056871,0x000000000013d9b15ec9a60288e4ea0ffb14a1ad17a4a89730ab163406483c80,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,89750.44,0
77056872,0x00000000000d83d98f3efd2acaf3330776eafc225045e29447d891546fc7e1c7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9004.34,0
77056873,0x000000000013ddfae50a2337f8637eb7bad48cfd42ec33293e0399c07fc9677b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,7568.0,0
77056874,0x000000000014f31a0e8a1385ef788aa9e827c4391f958da15fa0449b496b82b9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,4986.49,0
77056875,0x0000000000067a64f1e142ee3314f18459e5980e55599aae2a3b62a0b64c58d0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,64700.93,0
77056876,0x000000000017e4c8a9764f2bc7bbbb75679c9da4e85a311929ca2a83bd7b070c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,71845.62,0
77056877,0x00000000000cd5504e0b9b12982fb4a55226f87c4e02c56916e1df8df271f4c5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9864.46,0
77056878,0x000000000010b818a234c2a5bc2d05f38a33fac956f6fe2e52f618414aeca240,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,3552.7,0
77056879,0x000000000008ac6905f69790c8aad2b0ca099f3931edd098518798c298baf0c8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,2309.49,0
77056880,0x00000000000ed4df0702c1c2ff9d6d579be7ef65fb822807ae28cc337e57db3e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,2121.36,0
77056881,0x000000000002a6fab5a9c91b665e6d394b472f8f5e520a3e85f2d2f028524725,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,5429.78,0
